timestamp,valor,datahora
1756020871264,23.2,24/08/2025 04:34
1756020881269,23.2,24/08/2025 04:34
1756020891265,23.2,24/08/2025 04:34
1756020901276,23.2,24/08/2025 04:35
1756020911268,23.2,24/08/2025 04:35
1756020921270,23.1,24/08/2025 04:35
1756020931973,23.2,24/08/2025 04:35
1756020941303,23.1,24/08/2025 04:35
1756020951345,23.2,24/08/2025 04:35
1756020961365,23.1,24/08/2025 04:36
1756020971384,23.2,24/08/2025 04:36
1756020981421,23.1,24/08/2025 04:36
1756020991262,23.2,24/08/2025 04:36
1756021001264,23.2,24/08/2025 04:36
1756021011275,23.1,24/08/2025 04:36
1756021021291,23.2,24/08/2025 04:37
1756021031335,23.1,24/08/2025 04:37
1756021041372,23.2,24/08/2025 04:37
